MWD05	6031	120.90	411.52 	319.41 	5007102.70 	1266546.09 	BB
MWD05	6032	122.80	410.38 	318.27 	5007101.39 	1266544.72 	SH
MWD05	6033	125.60	409.82 	317.71 	5007099.99 	1266542.21 	WL
MWD05	6034	126.70	409.62 	317.51 	5007099.20 	1266541.45 	DP
MWD05	6035	130.60	409.64 	317.53 	5007096.72 	1266538.50 	DP
MWD05	6036	135.70	409.61 	317.50 	5007093.61 	1266534.46 	DP
MWD05	6037	139.00	409.81 	317.70 	5007091.51 	1266531.92 	WL
MWD05	6038	142.00	410.19 	318.08 	5007089.99 	1266529.21 	SH
MWD05	6039	179.40	410.36 	318.25 	5007067.17 	1266499.61 	SH
MWD05	6040	182.30	410.54 	318.43 	5007065.31 	1266497.34 	SH
MWD05	6041	217.20	409.94 	317.83 	5007044.46 	1266469.40 	SH
MWD05	6042	222.00	410.39 	318.28 	5007040.67 	1266466.21 	SH
MWD05	6043	239.60	410.55 	318.44 	5007030.84 	1266451.62 	SH
MWD05	6044	259.30	410.19 	318.08 	5007018.50 	1266436.30 	SH
MWD05	6045	272.50	410.66 	318.55 	5007010.48 	1266425.80 	SH
MWD05	6046	291.40	410.62 	318.51 	5006998.80 	1266410.96 	SH
MWD05	6047	297.40	410.39 	318.28 	5006995.06 	1266406.19 	SH
MWD05	6048	298.70	410.86 	318.75 	5006994.07 	1266405.30 	SH
MWD05	6049	309.10	410.77 	318.66 	5006988.16 	1266396.73 	SH
MWD05	6050	310.70	410.17 	318.06 	5006986.94 	1266395.68 	WL
MWD05	6051	311.00	409.50 	317.39 	5006986.64 	1266395.53 	DP
MWD05	6052	312.00	409.12 	317.01 	5006986.42 	1266394.45 	DP
MWD05	6055	318.00	409.39 	317.28 	5006983.01 	1266389.50 	DP
MWD05	6054	318.80	409.91 	317.80 	5006982.01 	1266389.21 	DP
MWD05	6053	321.50	409.99 	317.88 	5006980.76 	1266386.81 	DP
MWD05	6056	334.30	410.01 	317.90 	5006972.72 	1266376.87 	DP
MWD05	6057	338.80	409.80 	317.69 	5006969.70 	1266373.51 	DP
MWD05	6058	345.00	409.72 	317.61 	5006966.42 	1266368.17 	DP
MWD05	6059	350.90	410.15 	318.04 	5006962.30 	1266363.88 	DP
MWD05	6060	357.70	410.19 	318.08 	5006958.77 	1266358.11 	DP
MWD05	6061	363.00	409.55 	317.44 	5006955.03 	1266354.31 	DP
MWD05	6062	370.10	409.47 	317.36 	5006950.90 	1266348.49 	DP
MWD05	6063	382.30	409.72 	317.61 	5006943.68 	1266338.58 	DP
MWD05	6064	393.00	409.97 	317.86 	5006937.06 	1266330.20 	DP
